customer_id,first_name,last_name,city,state,signup_date,customer_segment
10393,Kiran,Taylor,Mumbai,Andhra Pradesh,2023-08-31,New
10394,Sneha,Verma,Hyderabad,Rajasthan,2022-10-07,Regular
10395,Aisha,Gupta,Pune,Telangana,2021-04-01,Regular
10396,Olivia,Rao,Kolkata,Telangana,2021-04-21,Regular
10397,Aarav,Martin,Jaipur,Maharashtra,2022-07-29,Regular
10398,Vikram,Thomas,Kolkata,Karnataka,2023-05-10,Regular
10399,Aditya,Singh,Hyderabad,Maharashtra,2025-05-15,Regular
10400,Rohan,Brown,Visakhapatnam,Delhi,2024-03-03,Regular
10401,Sophia,White,Vijayawada,Tamil Nadu,2023-02-16,Regular
10402,Riya,Gupta,Kolkata,Telangana,2022-04-24,Premium
10403,Rohan,Taylor,Visakhapatnam,Rajasthan,2021-09-27,Regular
10404,Sophia,Patel,Vijayawada,Tamil Nadu,2021-08-14,Regular
10405,Priya,Clark,Chennai,Andhra Pradesh,2021-04-26,Regular
10406,Neha,Patel,Pune,Delhi,2024-12-29,Regular
10407,Ananya,Gupta,Delhi,West Bengal,2021-01-26,Regular
10408,Rahul,Mehta,Pune,Andhra Pradesh,2024-10-13,Premium
10409,Daniel,Nair,Kolkata,Tamil Nadu,2023-07-23,Regular
10410,Aarav,Patel,Vijayawada,Karnataka,2023-09-17,Premium
10411,Vikram,Wilson,Bengaluru,Rajasthan,2025-03-14,Regular
10412,Sanjay,Sharma,Delhi,West Bengal,2024-06-12,Premium
10413,Aditya,White,Hyderabad,Tamil Nadu,2021-08-24,Premium
10414,Rahul,Reddy,Delhi,West Bengal,2025-03-31,Regular
10415,Aarav,Rao,Pune,Maharashtra,2021-10-09,Regular
10416,Meera,Walker,Chennai,Andhra Pradesh,2023-06-30,Regular
10417,Sophia,Patel,Jaipur,Delhi,2023-10-23,Regular
10418,Rahul,Reddy,Chennai,Tamil Nadu,2022-01-26,Regular
10419,Aditya,Martin,Hyderabad,West Bengal,2023-10-06,Regular
10420,Neha,Reddy,Mumbai,Andhra Pradesh,2023-10-20,Regular
10421,Daniel,Lewis,Vijayawada,Tamil Nadu,2025-04-17,New
10422,Meera,Mehta,Hyderabad,Andhra Pradesh,2025-01-03,Regular
10423,Riya,Lewis,Pune,Karnataka,2022-10-02,Regular
10424,Sneha,Singh,Pune,Karnataka,2024-01-10,Regular
10425,Ananya,Kumar,Visakhapatnam,Andhra Pradesh,2024-08-06,New
10426,Vikram,White,Hyderabad,Delhi,2021-02-11,New
10427,Olivia,Thomas,Hyderabad,Telangana,2024-01-01,Regular
10428,Emma,Walker,Delhi,West Bengal,2025-01-07,Regular
10429,Aarav,Rao,Bengaluru,Tamil Nadu,2021-07-12,New
10430,Aisha,Verma,Vijayawada,Tamil Nadu,2024-04-20,New
10431,Arjun,Smith,Chennai,Maharashtra,2021-04-07,Regular
10432,Aisha,Verma,Delhi,Maharashtra,2022-10-05,New
10433,Emma,Singh,Hyderabad,Rajasthan,2024-08-04,New
10434,Rahul,Nair,Kolkata,Maharashtra,2025-04-29,Regular
10435,Ananya,Wilson,Delhi,Tamil Nadu,2024-03-10,Regular
10436,Rahul,Sharma,Hyderabad,Andhra Pradesh,2024-02-29,Premium
10437,Sneha,Rao,Chennai,Delhi,2022-02-19,New
10438,Daniel,Gupta,Hyderabad,Telangana,2024-08-13,New
10439,Arjun,Reddy,Hyderabad,West Bengal,2023-11-21,New
10440,Kiran,Kumar,Kolkata,Delhi,2025-02-18,Regular
10441,Sophia,Mehta,Pune,Delhi,2023-08-23,New
10442,Rohan,Kumar,Visakhapatnam,Karnataka,2021-03-05,New
10443,Rahul,Rao,Chennai,Maharashtra,2023-03-29,Regular
10444,Priya,Smith,Vijayawada,West Bengal,2024-05-24,Regular
10445,Neha,Lewis,Kolkata,West Bengal,2024-06-14,Regular
10446,Meera,Reddy,Kolkata,West Bengal,2022-09-11,Regular
10447,Rohan,Verma,Visakhapatnam,Rajasthan,2021-10-01,Regular
10448,Sophia,Kumar,Vijayawada,Delhi,2024-10-22,Regular
10449,Neha,Verma,Vijayawada,Maharashtra,2024-08-10,New
10450,Aditya,Mehta,Vijayawada,Delhi,2024-11-07,Regular
10451,Sophia,Thomas,Pune,Tamil Nadu,2023-12-09,New
10452,Daniel,Verma,Vijayawada,Tamil Nadu,2024-08-18,New
10453,Priya,Walker,Visakhapatnam,West Bengal,2022-10-07,Regular
10454,Aarav,Kumar,Vijayawada,Tamil Nadu,2024-05-31,New
10455,Sneha,Reddy,Kolkata,West Bengal,2023-02-21,New
10456,Sneha,Sharma,Hyderabad,West Bengal,2024-06-24,Regular
10457,Rahul,Nair,Pune,Rajasthan,2021-08-23,Regular
10458,Kavya,Patel,Hyderabad,Karnataka,2022-04-20,New
10459,Emma,Reddy,Bengaluru,Tamil Nadu,2021-12-10,Regular
10460,Rahul,Singh,Mumbai,Andhra Pradesh,2022-10-13,Premium
10461,Aisha,White,Pune,Maharashtra,2024-07-27,New
10462,Rahul,Clark,Delhi,West Bengal,2021-07-04,Regular
10463,Aisha,Sharma,Jaipur,West Bengal,2024-03-14,New
10464,Ananya,Walker,Vijayawada,Rajasthan,2024-08-21,Premium
10465,Aarav,Singh,Pune,Karnataka,2023-12-10,New
10466,Sophia,Verma,Mumbai,Tamil Nadu,2023-10-31,New
10467,Vikram,Rao,Vijayawada,Maharashtra,2021-08-10,Premium
10468,Sneha,Verma,Chennai,Delhi,2023-09-08,Regular
10469,Vikram,Thomas,Visakhapatnam,Rajasthan,2021-12-29,New
10470,Daniel,Martin,Vijayawada,Telangana,2022-01-29,Regular
10471,Aisha,Smith,Kolkata,Karnataka,2024-10-10,Premium
10472,Emma,Wilson,Chennai,Rajasthan,2023-09-12,Regular
10473,Ananya,Martin,Kolkata,Delhi,2025-05-09,New
10474,Priya,Patel,Visakhapatnam,West Bengal,2022-12-29,New
10475,Kavya,Nair,Hyderabad,Karnataka,2022-07-27,Premium
10476,Riya,Kumar,Bengaluru,Delhi,2025-05-12,New
10477,Emma,Martin,Delhi,Tamil Nadu,2023-09-24,New
10478,Aarav,Verma,Mumbai,West Bengal,2024-10-12,New
10479,Meera,Wilson,Vijayawada,Telangana,2021-03-13,New
10480,Rahul,Smith,Pune,Tamil Nadu,2023-04-22,Regular
10481,Aditya,Gupta,Jaipur,West Bengal,2024-07-31,Regular
10482,Emma,Kumar,Chennai,Delhi,2024-07-17,New
10483,Aditya,White,Mumbai,Andhra Pradesh,2024-02-19,New
10484,Riya,Gupta,Hyderabad,Andhra Pradesh,2021-09-21,New
10485,Priya,Kumar,Chennai,Telangana,2023-05-25,New
10486,Sanjay,Rao,Chennai,Telangana,2021-06-12,New
10487,Rohan,Walker,Vijayawada,Tamil Nadu,2024-07-07,Regular
10488,Neha,Gupta,Mumbai,Rajasthan,2023-10-07,New
10489,Riya,White,Chennai,Maharashtra,2021-11-07,New
10490,Kavya,Mehta,Mumbai,Rajasthan,2024-03-08,Regular
10491,Daniel,Lewis,Delhi,Telangana,2024-02-25,Regular
10492,Olivia,Taylor,Vijayawada,Rajasthan,2021-03-26,Regular
10493,Riya,Sharma,Jaipur,Telangana,2021-05-23,Premium
10494,Kavya,Brown,Hyderabad,Andhra Pradesh,2021-11-18,New
10495,Aditya,Verma,Visakhapatnam,Rajasthan,2021-04-23,New
10496,Ananya,Singh,Mumbai,Tamil Nadu,2023-05-10,New
10497,Rahul,Brown,Visakhapatnam,Tamil Nadu,2024-11-08,New
10498,Kiran,Kumar,Hyderabad,Delhi,2021-04-11,Premium
10499,Daniel,Taylor,Kolkata,West Bengal,2023-09-11,Regular
10500,Ananya,Clark,Jaipur,Telangana,2022-11-10,Regular
10501,Rahul,Reddy,Hyderabad,Karnataka,2024-08-31,Premium
10502,Meera,Mehta,Vijayawada,Andhra Pradesh,2023-02-11,Regular
10503,Sophia,Taylor,Bengaluru,Andhra Pradesh,2023-12-06,Regular
10504,Olivia,Reddy,Jaipur,Karnataka,2025-01-14,Premium
10505,Aditya,Nair,Vijayawada,Rajasthan,2021-08-06,Regular
10506,Priya,Gupta,Jaipur,Andhra Pradesh,2022-05-21,New
10507,Neha,Sharma,Visakhapatnam,Andhra Pradesh,2022-03-08,Regular
10508,Sanjay,Clark,Mumbai,Karnataka,2021-09-27,Premium
10509,Aditya,Verma,Pune,West Bengal,2023-11-03,Regular
10510,Sanjay,Thomas,Kolkata,Karnataka,2021-01-13,Regular
10511,Sophia,Smith,Bengaluru,Karnataka,2022-09-10,Premium
10512,Aisha,Lewis,Mumbai,Telangana,2021-07-14,Regular
10513,Emma,White,Hyderabad,Maharashtra,2023-09-12,Regular
10514,Emma,Wilson,Visakhapatnam,West Bengal,2024-04-16,New
10515,Sophia,Nair,Chennai,Karnataka,2023-01-17,New
10516,Rahul,Verma,Pune,Karnataka,2022-12-13,New
10517,Olivia,Clark,Pune,Tamil Nadu,2022-12-21,Premium
10518,Arjun,Verma,Mumbai,Karnataka,2021-11-14,Premium
10519,Priya,Brown,Vijayawada,Andhra Pradesh,2022-08-24,New
10520,Sneha,Patel,Jaipur,Karnataka,2025-02-01,New
10521,Kiran,White,Delhi,Tamil Nadu,2021-03-07,New
10522,Rahul,Taylor,Visakhapatnam,Tamil Nadu,2024-06-14,Regular
10523,Vikram,Rao,Bengaluru,Karnataka,2021-09-21,Regular
10524,Emma,Smith,Jaipur,Rajasthan,2021-07-02,Regular
10525,Rohan,Verma,Bengaluru,Karnataka,2022-04-02,New
10526,Rohan,Patel,Hyderabad,Maharashtra,2022-03-07,New
10527,Daniel,Lewis,Hyderabad,Delhi,2022-05-21,Premium
10528,Rahul,Lewis,Chennai,Tamil Nadu,2024-09-21,Regular
10529,Daniel,Clark,Visakhapatnam,Maharashtra,2024-12-18,New
10530,Daniel,Nair,Mumbai,Karnataka,2024-01-13,New
10531,Sneha,Gupta,Vijayawada,Maharashtra,2021-08-22,New
10532,Vikram,Sharma,Pune,Telangana,2025-02-21,New
10533,Vikram,Martin,Bengaluru,Maharashtra,2024-09-17,New
10534,Aditya,Rao,Pune,Tamil Nadu,2021-05-02,Regular
10535,Sneha,Lewis,Chennai,Tamil Nadu,2022-09-12,New
10536,Vikram,Lewis,Chennai,Telangana,2024-05-25,Regular
10537,Priya,Kumar,Delhi,Rajasthan,2021-05-23,Regular
10538,Rahul,Walker,Vijayawada,Telangana,2021-05-03,New
10539,Neha,Kumar,Delhi,Karnataka,2023-08-28,Regular
10540,Aarav,Mehta,Chennai,Telangana,2022-06-23,Premium
10541,Aisha,Mehta,Vijayawada,Rajasthan,2022-12-08,New
10542,Arjun,White,Kolkata,Tamil Nadu,2024-04-16,Regular
10543,Vikram,Taylor,Chennai,Maharashtra,2023-05-22,New
10544,Vikram,Lewis,Visakhapatnam,Andhra Pradesh,2024-02-12,New
10545,Emma,Smith,Visakhapatnam,Telangana,2021-07-21,New
10546,Arjun,Clark,Kolkata,Telangana,2021-01-04,Regular
10547,Ananya,Lewis,Chennai,Karnataka,2022-02-07,Regular
10548,Sneha,Lewis,Mumbai,West Bengal,2021-11-20,Regular
10549,Neha,Verma,Pune,Rajasthan,2022-06-03,New
10550,Meera,Nair,Bengaluru,Delhi,2024-05-30,Regular
10551,Emma,White,Mumbai,Andhra Pradesh,2021-09-01,New
10552,Kiran,Thomas,Bengaluru,Rajasthan,2021-07-21,New
10553,Emma,Walker,Bengaluru,Tamil Nadu,2021-11-18,Regular
10554,Rohan,Smith,Vijayawada,Karnataka,2022-06-07,New
10555,Sophia,Walker,Bengaluru,Karnataka,2021-11-12,Regular
10556,Neha,Martin,Pune,Andhra Pradesh,2021-10-22,Regular
10557,Aisha,Martin,Pune,West Bengal,2023-07-17,Regular
10558,Olivia,Patel,Hyderabad,Andhra Pradesh,2021-06-28,Regular
10559,Riya,Smith,Visakhapatnam,Delhi,2021-09-04,New
10560,Olivia,Martin,Jaipur,Rajasthan,2024-08-31,New
10561,Neha,Thomas,Kolkata,Rajasthan,2021-01-30,Regular
10562,Aarav,White,Kolkata,Andhra Pradesh,2021-04-09,New
10563,Priya,Rao,Chennai,Andhra Pradesh,2021-04-22,New
10564,Vikram,Rao,Visakhapatnam,Telangana,2023-05-08,New
10565,Olivia,White,Vijayawada,West Bengal,2024-01-17,Regular
10566,Sanjay,White,Pune,Rajasthan,2024-01-14,Regular
10567,Sanjay,Patel,Vijayawada,Tamil Nadu,2024-01-10,New
10568,Sanjay,Nair,Jaipur,Andhra Pradesh,2021-04-03,New
10569,Kavya,Walker,Kolkata,Tamil Nadu,2022-07-06,New
10570,Sneha,Patel,Bengaluru,Karnataka,2023-10-11,New
10571,Daniel,Thomas,Mumbai,West Bengal,2023-12-28,Regular
10572,Ananya,Kumar,Bengaluru,Karnataka,2022-06-19,New
10573,Aditya,Patel,Mumbai,Maharashtra,2024-09-16,New
10574,Aarav,Thomas,Visakhapatnam,Rajasthan,2024-08-26,Premium
10575,Aarav,Wilson,Bengaluru,Karnataka,2024-05-09,Regular
10576,Kiran,Smith,Visakhapatnam,Karnataka,2024-06-30,New
10577,Daniel,Lewis,Chennai,Rajasthan,2025-04-10,Regular
10578,Neha,Rao,Pune,Andhra Pradesh,2024-06-24,Regular
10579,Olivia,Brown,Delhi,Maharashtra,2023-07-26,Premium
10580,Rahul,Wilson,Bengaluru,Maharashtra,2022-09-30,Premium
10581,Arjun,Martin,Bengaluru,Rajasthan,2022-08-03,Regular
10582,Emma,Rao,Mumbai,West Bengal,2024-08-09,New
10583,Rahul,Wilson,Hyderabad,Rajasthan,2022-04-19,Regular
10584,Arjun,Verma,Vijayawada,Telangana,2023-10-05,New
10585,Ananya,Brown,Delhi,Delhi,2023-03-16,Regular
10586,Daniel,Lewis,Visakhapatnam,West Bengal,2022-08-29,Premium
10587,Meera,Nair,Visakhapatnam,Telangana,2022-12-23,New
10588,Arjun,Taylor,,Delhi,2021-05-10,Premium
10589,Emma,Walker,Visakhapatnam,Telangana,2024-02-10,Regular
10590,Emma,Thomas,Hyderabad,Rajasthan,2021-04-17,New
10591,Emma,White,Pune,West Bengal,2021-04-29,Premium
10592,Daniel,Smith,Kolkata,Karnataka,2022-02-07,Regular
10593,Sanjay,Gupta,Pune,Delhi,2023-05-01,Regular
10594,Sophia,White,Vijayawada,Telangana,2022-04-25,Regular
10595,Rohan,Wilson,Visakhapatnam,Andhra Pradesh,2024-11-09,New
10596,Emma,Singh,Pune,Karnataka,2025-01-24,New
10597,Sneha,Rao,Chennai,Delhi,2022-09-22,Regular
10598,Riya,Gupta,Delhi,Telangana,2025-05-19,Premium
10599,Kavya,Clark,Visakhapatnam,Karnataka,2021-05-23,Regular
10600,Kavya,Reddy,Jaipur,Rajasthan,2021-08-18,Regular
10601,Kavya,Martin,Visakhapatnam,Maharashtra,2022-07-10,Regular
10602,Riya,Smith,Chennai,Telangana,2025-02-17,New
10603,Aisha,Reddy,Chennai,West Bengal,2023-03-17,Regular
10604,Rahul,Wilson,Delhi,Karnataka,2024-02-05,Regular
10605,Emma,Thomas,Pune,Delhi,2023-11-11,New
10606,Neha,Martin,Kolkata,Andhra Pradesh,2023-03-09,Regular
10607,Rohan,Brown,Jaipur,West Bengal,2025-01-30,Regular
10608,Neha,Rao,Delhi,Karnataka,2025-03-08,Premium
10609,Sophia,Patel,Mumbai,Karnataka,2022-12-19,Premium
10610,Olivia,Sharma,Visakhapatnam,Karnataka,2024-02-16,Regular
10611,Emma,Nair,Pune,West Bengal,2023-09-26,Regular
10612,Priya,Wilson,Kolkata,West Bengal,2023-08-08,Regular
10613,Riya,Sharma,Bengaluru,Delhi,2021-06-12,Premium
10614,Kiran,White,Delhi,Maharashtra,2021-12-02,Regular
10615,Meera,Smith,Pune,Telangana,2025-05-04,Premium
10616,Kavya,Gupta,Bengaluru,Andhra Pradesh,2022-01-27,Premium
10617,Sanjay,White,Chennai,West Bengal,2023-11-09,New
10618,Aditya,Patel,Vijayawada,West Bengal,2024-12-29,Premium
10619,Arjun,White,Bengaluru,Telangana,2023-08-22,Regular
10620,Rahul,Gupta,Bengaluru,Tamil Nadu,2021-12-11,New
10621,Ananya,Nair,Hyderabad,Tamil Nadu,2024-10-07,New
10622,Priya,Verma,Hyderabad,Delhi,2021-02-21,Regular
10623,Vikram,White,Pune,Andhra Pradesh,2024-03-02,New
10624,Ananya,Gupta,Pune,Andhra Pradesh,2022-03-02,New
10625,Kavya,White,Kolkata,Delhi,2023-10-22,Regular
10626,Sanjay,Rao,Delhi,Tamil Nadu,2023-02-08,New
10627,Rohan,Gupta,Delhi,Maharashtra,2023-06-30,Regular
10628,Kiran,Wilson,Jaipur,West Bengal,2022-09-04,Regular
10629,Neha,Taylor,Chennai,Tamil Nadu,2023-04-27,New
10630,Kiran,Rao,Vijayawada,Maharashtra,2025-02-06,Regular
10631,Aisha,Kumar,Hyderabad,Andhra Pradesh,2024-08-15,New
10632,Rohan,Nair,Visakhapatnam,Delhi,2022-11-01,Premium
10633,Ananya,Brown,Mumbai,Maharashtra,2025-02-15,Regular
10634,Kiran,Sharma,Mumbai,West Bengal,2024-11-23,Regular
10635,Vikram,Reddy,Bengaluru,Tamil Nadu,2023-10-01,Regular
10636,Meera,Walker,Delhi,Telangana,2023-08-10,Premium
10637,Sanjay,Sharma,Mumbai,Andhra Pradesh,2021-02-26,Regular
10638,Aditya,Verma,Jaipur,Maharashtra,2023-04-19,Regular
10639,Riya,Thomas,Bengaluru,Tamil Nadu,2021-12-07,New
10640,Daniel,Rao,Pune,Telangana,2021-09-14,Regular
10641,Meera,Mehta,Jaipur,Rajasthan,2024-10-05,Regular
10642,Daniel,Reddy,Visakhapatnam,West Bengal,2022-03-10,Regular
10643,Olivia,Thomas,Vijayawada,Tamil Nadu,2023-09-12,New
10644,Priya,Wilson,Delhi,Delhi,2024-10-19,Regular
10645,Riya,Lewis,Visakhapatnam,Maharashtra,2023-08-15,Regular
10646,Rohan,Lewis,Chennai,Tamil Nadu,2024-06-01,Regular
10647,Priya,Nair,Visakhapatnam,Tamil Nadu,2024-05-25,Regular
10648,Neha,Sharma,Delhi,Telangana,2022-12-17,Regular
10649,Sophia,Rao,Mumbai,Rajasthan,2025-01-14,Regular
10650,Emma,Kumar,Chennai,Rajasthan,2024-12-25,Regular
10651,Priya,Brown,Delhi,Andhra Pradesh,2022-06-25,Regular
10652,Meera,Kumar,Hyderabad,Tamil Nadu,2024-08-03,Regular
10653,Sanjay,Walker,Vijayawada,Rajasthan,2021-10-20,New
10654,Emma,Wilson,Chennai,Tamil Nadu,2021-06-29,New
10655,Sneha,Gupta,Mumbai,Andhra Pradesh,2023-04-29,Regular
10656,Neha,Walker,Bengaluru,Telangana,2023-08-28,Regular
10657,Riya,Thomas,Pune,Tamil Nadu,2023-07-23,New
10658,Kavya,Verma,Mumbai,Delhi,2024-07-02,Regular
10659,Arjun,Kumar,Bengaluru,Rajasthan,2022-09-18,New
10660,Aditya,Rao,Visakhapatnam,Tamil Nadu,2024-07-17,Regular
10661,Vikram,Smith,Vijayawada,Maharashtra,2024-12-14,New
10662,Aisha,Thomas,Mumbai,Andhra Pradesh,2021-05-27,Regular
10663,Aarav,Gupta,Hyderabad,Maharashtra,2022-12-20,Regular
10664,Sanjay,Martin,Visakhapatnam,West Bengal,2021-12-26,Regular
10665,Sneha,Gupta,Kolkata,Maharashtra,2023-11-17,Premium
10666,Meera,Singh,Delhi,Telangana,2022-10-23,Regular
10667,Neha,Verma,Kolkata,Tamil Nadu,2022-03-27,Regular
10668,Olivia,Patel,Hyderabad,Delhi,2022-02-07,Regular
10669,Daniel,Verma,Pune,Telangana,2022-07-22,Regular
10670,Rahul,Nair,Bengaluru,Karnataka,2021-06-24,Regular
10671,Sophia,Gupta,Kolkata,Rajasthan,2021-06-17,New
10672,Kavya,Thomas,Jaipur,Telangana,2023-10-04,Premium
10673,Kavya,Rao,Delhi,Karnataka,2025-02-17,New
10674,Arjun,Taylor,Kolkata,Delhi,2023-03-23,Premium
10675,Kavya,Martin,Kolkata,Delhi,2025-01-23,New
10676,Aisha,Taylor,Jaipur,Karnataka,2021-09-05,Regular
10677,Sneha,Gupta,Hyderabad,Telangana,2025-04-07,Premium
10678,Arjun,Clark,Mumbai,Rajasthan,2023-07-28,Regular
10679,Neha,Singh,Chennai,Delhi,2024-04-04,Regular
10680,Daniel,Gupta,Vijayawada,Delhi,2021-04-10,New
10681,Aisha,Lewis,Pune,Telangana,2023-08-25,New
10682,Rahul,Rao,Vijayawada,Karnataka,2022-09-05,New
10683,Sophia,Taylor,Pune,Telangana,2024-12-08,Regular
10684,Sophia,Sharma,Jaipur,Rajasthan,2024-06-22,Regular
10685,Vikram,Wilson,Vijayawada,Andhra Pradesh,2024-10-14,New
10686,Emma,Lewis,Hyderabad,Delhi,2024-11-25,Regular
10687,Ananya,Martin,Jaipur,West Bengal,2024-02-28,Premium
10688,Sneha,Smith,Jaipur,Karnataka,2022-01-28,Regular
10689,Ananya,Clark,Hyderabad,Rajasthan,2022-03-29,Regular
10690,Riya,Gupta,Mumbai,Delhi,2024-10-07,Premium
10691,Sophia,Nair,Jaipur,Delhi,2023-08-21,Regular
10692,Riya,Reddy,Visakhapatnam,Rajasthan,2024-11-27,New
10693,Daniel,Taylor,Pune,Telangana,2024-06-26,Regular
10694,Daniel,Martin,Delhi,Maharashtra,2023-08-30,Premium
10695,Arjun,Thomas,Hyderabad,Telangana,2021-09-01,New
10696,Aditya,Martin,Delhi,Maharashtra,2025-04-21,New
10697,Aisha,Kumar,Kolkata,Tamil Nadu,2022-01-24,Premium
10698,Sneha,Taylor,Mumbai,Maharashtra,2022-01-29,Regular
10699,Arjun,Thomas,Mumbai,West Bengal,2021-08-22,Regular
10700,Arjun,Singh,Visakhapatnam,Tamil Nadu,2021-04-21,Regular
10701,Neha,Mehta,Pune,Telangana,2022-08-24,Regular
10702,Kavya,Walker,Chennai,Karnataka,2024-09-11,New
10703,Vikram,Verma,Mumbai,West Bengal,2024-10-17,Regular
10704,Vikram,Thomas,Pune,Delhi,2023-02-25,New
10705,Rahul,Brown,Chennai,Rajasthan,2022-05-19,New
10706,Sneha,Taylor,Delhi,Rajasthan,2022-07-09,Premium
10707,Aarav,Wilson,Visakhapatnam,Karnataka,2025-01-10,New
10708,Sneha,Taylor,Vijayawada,West Bengal,2021-03-30,New
10709,Priya,Thomas,Chennai,Telangana,2021-04-02,New
10710,Priya,Walker,Pune,Telangana,2021-04-14,Regular
10711,Meera,Gupta,Delhi,Andhra Pradesh,2024-11-21,Premium
10712,Neha,Walker,Kolkata,Maharashtra,2021-05-26,New
10713,Aisha,Wilson,Vijayawada,Rajasthan,2025-02-15,Regular
10714,Riya,Smith,Pune,Telangana,2021-10-21,Regular
10715,Daniel,Rao,Mumbai,Delhi,2023-05-28,Regular
10716,Riya,Verma,Kolkata,Tamil Nadu,2025-04-02,New
10717,Neha,Taylor,Bengaluru,Rajasthan,2021-07-05,New
10718,Priya,Nair,Kolkata,West Bengal,2022-03-27,Regular
10719,Sanjay,Gupta,Visakhapatnam,Andhra Pradesh,2024-03-10,New
10720,Sneha,Clark,Vijayawada,Tamil Nadu,2024-07-31,Regular
10721,Rahul,Verma,Pune,Rajasthan,2024-12-22,New
10722,Daniel,Wilson,Visakhapatnam,Andhra Pradesh,2021-02-01,Regular
10723,Emma,Sharma,Delhi,Andhra Pradesh,2024-05-28,Regular
10724,Rahul,Reddy,Delhi,Maharashtra,2022-05-30,Regular
10725,Riya,Clark,Visakhapatnam,Rajasthan,2023-06-12,Regular
10726,Rahul,Kumar,Bengaluru,West Bengal,2024-12-20,New
10727,Aisha,Thomas,Vijayawada,Telangana,2024-12-14,New
10728,Arjun,Walker,Kolkata,Rajasthan,2021-10-24,Regular
10729,Priya,Mehta,Delhi,Telangana,2023-01-24,Regular
10730,Meera,Lewis,Hyderabad,West Bengal,2022-03-31,Regular
10731,Aisha,Verma,Vijayawada,Karnataka,2023-09-11,Regular
10732,Ananya,White,Chennai,Rajasthan,2024-08-15,Regular
10733,Daniel,Singh,Visakhapatnam,West Bengal,2022-05-24,New
10734,Riya,Verma,Vijayawada,Andhra Pradesh,2021-07-14,New
10735,Sanjay,Nair,Mumbai,West Bengal,2021-04-13,New
10736,Meera,Thomas,Pune,Delhi,2021-03-27,Premium
10737,Aisha,Sharma,Hyderabad,Andhra Pradesh,2022-08-10,Regular
10738,Rohan,Clark,Pune,Tamil Nadu,2025-03-26,Regular
10739,Aisha,Sharma,Hyderabad,Delhi,2022-02-07,Regular
10740,Olivia,Rao,Jaipur,Tamil Nadu,2022-10-10,New
10741,Emma,Smith,Kolkata,Telangana,2023-12-16,New
10742,Riya,Kumar,Chennai,Rajasthan,2023-11-19,New
10743,Kavya,Mehta,Visakhapatnam,Maharashtra,2022-03-09,New
10744,Aditya,White,Hyderabad,Telangana,2021-07-23,Regular
10745,Riya,Clark,Delhi,Andhra Pradesh,2021-09-08,New
10746,Kiran,Sharma,Bengaluru,Rajasthan,2021-12-19,Regular
10747,Neha,Smith,Hyderabad,West Bengal,2021-05-18,Regular
10748,Rohan,Smith,Chennai,Tamil Nadu,2023-01-06,Premium
10749,Rohan,Reddy,Chennai,Andhra Pradesh,2023-10-31,New
10750,Vikram,Taylor,Vijayawada,West Bengal,2023-12-17,Regular
10751,Sophia,Brown,Visakhapatnam,Tamil Nadu,2024-12-25,New
10752,Rahul,Taylor,Vijayawada,Tamil Nadu,2022-04-15,New
10753,Arjun,Gupta,Vijayawada,Rajasthan,2023-11-14,Regular
10754,Daniel,Gupta,Delhi,Rajasthan,2024-11-16,Regular
10755,Sneha,Martin,Mumbai,West Bengal,2021-02-15,Regular
10756,Ananya,Martin,Chennai,Telangana,2024-06-03,Regular
10757,Aisha,Patel,Jaipur,Karnataka,2021-05-22,New
10758,Kiran,Singh,Delhi,Tamil Nadu,2023-06-02,Premium
10759,Rahul,Smith,Delhi,Delhi,2024-08-22,New
10760,Aisha,Clark,Hyderabad,Andhra Pradesh,2023-01-05,Premium
10761,Vikram,Singh,Pune,Andhra Pradesh,2023-06-15,Regular
10762,Sneha,Singh,Kolkata,Tamil Nadu,2023-09-19,New
10763,Daniel,Clark,Pune,Telangana,2023-07-14,Regular
10764,Daniel,Taylor,Kolkata,Tamil Nadu,2024-03-16,New
10765,Kiran,Walker,Visakhapatnam,Karnataka,2024-10-06,Regular
10766,Riya,Thomas,Hyderabad,Rajasthan,2021-08-04,New
10767,Kavya,White,Jaipur,Telangana,2022-10-28,Regular
10768,Priya,Patel,Visakhapatnam,Andhra Pradesh,2024-09-26,New
10769,Rahul,Gupta,Pune,West Bengal,2022-09-03,Premium
10770,Kiran,Singh,Vijayawada,Telangana,2023-02-23,New
10771,Meera,Reddy,Hyderabad,West Bengal,2024-04-02,Regular
10772,Sophia,Thomas,Mumbai,Delhi,2025-02-05,Regular
10773,Aarav,Taylor,Bengaluru,Telangana,2022-02-07,New
10774,Aisha,Reddy,Kolkata,Karnataka,2025-03-09,New
10775,Emma,Patel,Visakhapatnam,Tamil Nadu,2024-02-10,Regular
10776,Sophia,Patel,Kolkata,Karnataka,2021-02-19,Regular
10777,Ananya,Verma,Vijayawada,Delhi,2024-10-10,Regular
10778,Rahul,Mehta,Bengaluru,Delhi,2022-09-08,New
10779,Aditya,Gupta,Jaipur,Karnataka,2022-03-28,Premium
10780,Olivia,Walker,Bengaluru,Telangana,2023-04-22,Premium
10781,Olivia,Singh,Delhi,West Bengal,2023-07-11,Regular
10782,Kavya,Smith,Kolkata,Maharashtra,2023-05-14,New
10783,Rahul,Verma,Visakhapatnam,Tamil Nadu,2021-03-30,New
10784,Rahul,Nair,Jaipur,Tamil Nadu,2024-08-08,Premium
10785,Priya,Clark,Delhi,Telangana,2022-07-01,Regular
